date,ward_id,chlorine_level,bacteria_count
2023-08-26,8,0.51,17
2023-08-27,8,0.49,15
2023-08-28,8,0.57,13
2023-08-29,8,0.42,29
2023-08-30,8,0.52,40
2023-08-31,8,0.71,19
2023-09-01,8,0.82,36
2023-09-02,8,0.76,18
2023-09-03,8,0.41,45
2023-09-04,8,0.55,11
2023-09-05,8,0.16,39
2023-09-06,8,0.21,32
2023-09-07,8,0.44,28
2023-09-08,8,0.22,20
2023-09-09,8,0.29,31
2023-09-10,8,0.7,38
2023-09-11,8,0.81,32
2023-09-12,8,0.35,16
2023-09-13,8,0.32,28
2023-09-14,8,0.18,39
2023-09-15,8,0.37,15
2023-09-16,8,0.46,15
2023-09-17,8,0.0,27
2023-09-18,8,0.0,22
2023-09-19,8,0.59,17
2023-09-20,8,0.45,22
2023-09-21,8,0.33,28
2023-09-22,8,0.56,15
2023-09-23,8,0.0,40
2023-09-24,8,0.73,36
2023-09-25,8,0.42,21
2023-09-26,8,0.61,15
2023-09-27,8,0.44,12
2023-09-28,8,0.35,12
2023-09-29,8,0.27,11
2023-09-30,8,0.73,37
2023-10-01,8,0.27,11
2023-10-02,8,0.82,12
2023-10-03,8,0.44,14
2023-10-04,8,0.46,11
2023-10-05,8,0.59,14
2023-10-06,8,0.5,15
2023-10-07,8,0.48,20
2023-10-08,8,0.53,17
2023-10-09,8,0.51,31
2023-10-10,8,0.68,17
2023-10-11,8,0.18,14
2023-10-12,8,0.45,18
2023-10-13,8,0.2,22
2023-10-14,8,0.49,15
2023-10-15,8,0.55,18
2023-10-16,8,0.12,15
2023-10-17,8,0.06,26
2023-10-18,8,0.63,18
2023-10-19,8,0.4,15
2023-10-20,8,0.35,16
2023-10-21,8,0.74,12
2023-10-22,8,0.34,18
2023-10-23,8,0.35,17
2023-10-24,8,0.2,16
2023-10-25,8,0.61,24
2023-10-26,8,0.67,16
2023-10-27,8,0.4,13
2023-10-28,8,0.5,13
2023-10-29,8,0.56,16
2023-10-30,8,0.58,21
2023-10-31,8,0.67,6
2023-11-01,8,0.22,19
2023-11-02,8,0.58,21
2023-11-03,8,0.46,16
2023-11-04,8,0.32,8
2023-11-05,8,0.65,15
2023-11-06,8,0.45,17
2023-11-07,8,0.43,12
2023-11-08,8,0.35,15
2023-11-09,8,0.28,16
2023-11-10,8,0.83,14
2023-11-11,8,0.41,13
2023-11-12,8,0.58,14
2023-11-13,8,0.65,11
2023-11-14,8,0.28,24
2023-11-15,8,0.54,12
2023-11-16,8,0.19,12
2023-11-17,8,0.84,13
2023-11-18,8,0.75,17
2023-11-19,8,0.4,10
2023-11-20,8,0.57,18
2023-11-21,8,0.15,13
2023-11-22,8,0.46,10
2023-11-23,8,0.37,21
2023-11-24,8,0.57,19
2023-11-25,8,0.17,19
2023-11-26,8,0.13,21
2023-11-27,8,0.58,10
2023-11-28,8,0.54,20
2023-11-29,8,0.48,16
2023-11-30,8,0.57,10
2023-12-01,8,0.67,12
2023-12-02,8,0.76,15
2023-12-03,8,0.4,14
2023-12-04,8,0.72,26
2023-12-05,8,0.46,19
2023-12-06,8,0.97,16
2023-12-07,8,0.17,7
2023-12-08,8,0.6,14
2023-12-09,8,0.55,24
2023-12-10,8,0.84,19
2023-12-11,8,0.31,19
2023-12-12,8,0.37,22
2023-12-13,8,0.27,19
2023-12-14,8,0.34,17
2023-12-15,8,0.55,19
2023-12-16,8,0.55,15
2023-12-17,8,0.66,19
2023-12-18,8,0.6,18
2023-12-19,8,0.38,22
2023-12-20,8,0.74,14
2023-12-21,8,0.4,19
2023-12-22,8,0.31,16
2023-12-23,8,0.14,19
2023-12-24,8,0.31,17
2023-12-25,8,0.45,10
2023-12-26,8,0.31,19
2023-12-27,8,0.27,7
2023-12-28,8,0.89,16
2023-12-29,8,0.47,10
2023-12-30,8,0.48,21
2023-12-31,8,0.34,24
2023-01-01,9,0.38,10
2023-01-02,9,0.4,13
2023-01-03,9,0.45,16
2023-01-04,9,0.6,13
2023-01-05,9,0.43,16
2023-01-06,9,0.57,15
2023-01-07,9,0.36,8
2023-01-08,9,0.46,14
2023-01-09,9,0.29,13
2023-01-10,9,0.53,17
2023-01-11,9,0.51,13
2023-01-12,9,0.61,26
2023-01-13,9,0.68,14
2023-01-14,9,0.47,16
2023-01-15,9,0.57,7
2023-01-16,9,0.3,15
2023-01-17,9,0.96,10
2023-01-18,9,0.18,10
2023-01-19,9,0.68,16
2023-01-20,9,0.6,16
2023-01-21,9,0.47,9
2023-01-22,9,0.62,12
2023-01-23,9,0.41,9
2023-01-24,9,0.66,21
2023-01-25,9,0.42,14
2023-01-26,9,0.84,16
2023-01-27,9,0.54,8
2023-01-28,9,0.78,7
2023-01-29,9,0.49,10
2023-01-30,9,0.86,9
2023-01-31,9,0.29,17
2023-02-01,9,0.96,8
2023-02-02,9,0.36,11
2023-02-03,9,0.35,6
2023-02-04,9,0.47,15
2023-02-05,9,0.33,14
2023-02-06,9,0.31,17
2023-02-07,9,0.24,8
2023-02-08,9,0.59,6
2023-02-09,9,0.84,12
2023-02-10,9,0.57,13
2023-02-11,9,0.23,13
2023-02-12,9,0.67,16
2023-02-13,9,0.65,9
2023-02-14,9,0.27,15
2023-02-15,9,0.53,11
2023-02-16,9,0.56,16
2023-02-17,9,0.42,18
2023-02-18,9,0.06,14
2023-02-19,9,0.49,16
2023-02-20,9,0.22,14
2023-02-21,9,0.84,11
2023-02-22,9,0.62,12
2023-02-23,9,0.51,21
2023-02-24,9,0.91,11
2023-02-25,9,0.55,10
2023-02-26,9,0.09,18
2023-02-27,9,0.53,13
2023-02-28,9,0.5,12
2023-03-01,9,0.3,13
2023-03-02,9,0.33,9
2023-03-03,9,0.45,15
2023-03-04,9,0.52,16
2023-03-05,9,0.45,12
2023-03-06,9,0.3,12
2023-03-07,9,0.89,11
2023-03-08,9,0.49,13
2023-03-09,9,0.76,12
2023-03-10,9,0.52,10
2023-03-11,9,0.98,11
2023-03-12,9,0.35,11
2023-03-13,9,0.54,16
2023-03-14,9,0.65,12
2023-03-15,9,0.47,14
2023-03-16,9,0.66,20
2023-03-17,9,0.52,11
2023-03-18,9,0.93,7
2023-03-19,9,0.54,12
2023-03-20,9,0.74,10
2023-03-21,9,0.39,14
2023-03-22,9,0.72,14
2023-03-23,9,0.66,22
2023-03-24,9,0.57,9
2023-03-25,9,0.24,7
2023-03-26,9,0.53,23
2023-03-27,9,0.26,15
2023-03-28,9,0.52,14
2023-03-29,9,0.62,4
2023-03-30,9,0.57,15
2023-03-31,9,0.35,17
2023-04-01,9,0.45,12
2023-04-02,9,0.22,17
2023-04-03,9,0.37,10
2023-04-04,9,0.42,14
2023-04-05,9,0.33,12
2023-04-06,9,0.42,18
2023-04-07,9,0.78,13
2023-04-08,9,0.27,9
2023-04-09,9,0.52,15
2023-04-10,9,0.34,13
2023-04-11,9,0.69,15
2023-04-12,9,0.73,10
2023-04-13,9,0.56,17
2023-04-14,9,0.39,8
2023-04-15,9,0.73,14
2023-04-16,9,0.56,11
2023-04-17,9,0.35,15
2023-04-18,9,0.64,10
2023-04-19,9,0.97,9
2023-04-20,9,0.61,16
2023-04-21,9,0.37,12
2023-04-22,9,0.33,9
2023-04-23,9,0.45,13
2023-04-24,9,0.38,11
2023-04-25,9,0.3,16
2023-04-26,9,0.78,11
2023-04-27,9,0.56,17
2023-04-28,9,1.18,11
2023-04-29,9,0.73,18
2023-04-30,9,0.62,10
2023-05-01,9,0.6,9
2023-05-02,9,0.89,23
2023-05-03,9,0.36,8
2023-05-04,9,0.45,13
2023-05-05,9,0.44,19
2023-05-06,9,0.86,13
2023-05-07,9,0.86,12
2023-05-08,9,0.27,14
2023-05-09,9,0.37,11
2023-05-10,9,0.66,13
2023-05-11,9,0.54,17
2023-05-12,9,0.4,19
2023-05-13,9,0.34,16
2023-05-14,9,0.77,14
2023-05-15,9,0.44,17
2023-05-16,9,0.46,7
2023-05-17,9,0.66,14
2023-05-18,9,0.32,7
2023-05-19,9,0.71,16
2023-05-20,9,0.37,20
2023-05-21,9,0.48,17
2023-05-22,9,0.94,8
2023-05-23,9,0.38,18
2023-05-24,9,0.5,7
2023-05-25,9,0.61,17
2023-05-26,9,0.46,8
2023-05-27,9,0.33,7
2023-05-28,9,0.79,9
2023-05-29,9,1.02,10
2023-05-30,9,0.39,15
2023-05-31,9,0.85,7
2023-06-01,9,0.29,5
2023-06-02,9,0.56,20
2023-06-03,9,0.38,15
2023-06-04,9,0.0,33
2023-06-05,9,0.56,35
2023-06-06,9,0.2,41
2023-06-07,9,0.28,16
2023-06-08,9,0.57,42
2023-06-09,9,0.55,11
2023-06-10,9,0.36,8
2023-06-11,9,0.47,15
2023-06-12,9,0.41,29
2023-06-13,9,0.27,36
2023-06-14,9,0.44,28
2023-06-15,9,0.64,10
2023-06-16,9,0.43,45
2023-06-17,9,0.19,40
2023-06-18,9,0.65,6
2023-06-19,9,0.31,28
2023-06-20,9,0.6,17
2023-06-21,9,0.53,10
2023-06-22,9,0.59,9
2023-06-23,9,0.26,16
2023-06-24,9,0.78,14
2023-06-25,9,0.49,7
2023-06-26,9,0.7,34
2023-06-27,9,0.2,9
2023-06-28,9,0.83,34
2023-06-29,9,0.19,46
2023-06-30,9,0.34,29
2023-07-01,9,0.51,36
2023-07-02,9,0.33,11
2023-07-03,9,0.39,25
2023-07-04,9,0.8,9
2023-07-05,9,0.71,8
2023-07-06,9,0.36,34
2023-07-07,9,0.46,11
2023-07-08,9,0.45,16
2023-07-09,9,0.14,32
2023-07-10,9,0.7,19
2023-07-11,9,0.0,10
2023-07-12,9,0.76,40
2023-07-13,9,0.42,34
2023-07-14,9,0.59,24
2023-07-15,9,0.46,12
2023-07-16,9,0.48,39
2023-07-17,9,0.68,33
2023-07-18,9,0.44,35
2023-07-19,9,0.83,14
2023-07-20,9,0.7,14
2023-07-21,9,0.52,13
2023-07-22,9,0.6,13
2023-07-23,9,0.53,16
2023-07-24,9,0.1,40
2023-07-25,9,0.37,30
2023-07-26,9,0.61,16
2023-07-27,9,0.67,15
2023-07-28,9,0.26,18
2023-07-29,9,0.8,9
2023-07-30,9,0.59,8
2023-07-31,9,0.1,23
2023-08-01,9,0.35,35
2023-08-02,9,0.52,12
2023-08-03,9,0.61,7
2023-08-04,9,0.33,24
2023-08-05,9,0.15,39
2023-08-06,9,0.75,31
2023-08-07,9,0.61,11
2023-08-08,9,0.64,30
2023-08-09,9,0.2,33
2023-08-10,9,0.0,34
2023-08-11,9,0.39,16
2023-08-12,9,0.28,28
2023-08-13,9,0.58,9
2023-08-14,9,0.49,28
2023-08-15,9,0.46,23
2023-08-16,9,0.15,28
2023-08-17,9,0.36,19
2023-08-18,9,0.59,12
2023-08-19,9,0.31,31
2023-08-20,9,0.23,6
2023-08-21,9,0.66,14
2023-08-22,9,0.3,16
2023-08-23,9,0.53,9
2023-08-24,9,0.21,18
2023-08-25,9,0.8,16
2023-08-26,9,0.7,16
2023-08-27,9,0.47,8
2023-08-28,9,0.57,11
2023-08-29,9,0.84,36
2023-08-30,9,0.32,34
2023-08-31,9,0.61,13
2023-09-01,9,0.29,30
2023-09-02,9,0.66,19
2023-09-03,9,0.11,28
2023-09-04,9,0.76,11
2023-09-05,9,0.37,29
2023-09-06,9,0.38,33
2023-09-07,9,0.52,26
2023-09-08,9,0.57,15
2023-09-09,9,0.53,40
2023-09-10,9,0.37,36
2023-09-11,9,0.0,44
2023-09-12,9,0.57,9
2023-09-13,9,0.26,28
2023-09-14,9,0.28,37
2023-09-15,9,0.51,11
2023-09-16,9,0.33,12
2023-09-17,9,0.77,39
2023-09-18,9,0.48,18
2023-09-19,9,0.57,10
2023-09-20,9,0.13,10
2023-09-21,9,0.34,28
2023-09-22,9,0.72,16
2023-09-23,9,0.34,35
2023-09-24,9,0.8,30
2023-09-25,9,0.62,17
2023-09-26,9,0.43,12
2023-09-27,9,0.79,14
2023-09-28,9,0.4,10
2023-09-29,9,0.96,9
2023-09-30,9,0.35,34
2023-10-01,9,0.44,20
2023-10-02,9,0.16,12
2023-10-03,9,0.49,8
2023-10-04,9,0.49,18
2023-10-05,9,0.46,10
2023-10-06,9,0.72,11
2023-10-07,9,0.39,17
2023-10-08,9,0.13,14
2023-10-09,9,0.21,14
2023-10-10,9,0.82,10
2023-10-11,9,0.95,13
2023-10-12,9,0.46,16
2023-10-13,9,0.37,12
2023-10-14,9,0.67,9
2023-10-15,9,0.39,9
2023-10-16,9,0.24,12
2023-10-17,9,0.88,11
2023-10-18,9,0.52,11
2023-10-19,9,0.4,11
2023-10-20,9,0.76,9
2023-10-21,9,0.54,12
2023-10-22,9,0.48,14
2023-10-23,9,0.53,15
2023-10-24,9,0.97,13
2023-10-25,9,0.3,15
2023-10-26,9,0.47,12
2023-10-27,9,0.33,11
2023-10-28,9,0.69,14
2023-10-29,9,0.53,15
2023-10-30,9,0.35,18
2023-10-31,9,0.47,4
2023-11-01,9,0.66,12
2023-11-02,9,0.55,9
2023-11-03,9,0.23,9
2023-11-04,9,0.35,12
2023-11-05,9,0.55,11
2023-11-06,9,0.44,16
2023-11-07,9,0.67,11
2023-11-08,9,0.25,15
2023-11-09,9,0.29,15
2023-11-10,9,0.7,14
2023-11-11,9,0.67,14
2023-11-12,9,0.55,11
2023-11-13,9,0.06,12
2023-11-14,9,0.48,14
2023-11-15,9,0.39,13
2023-11-16,9,0.56,13
2023-11-17,9,1.01,8
2023-11-18,9,0.58,9
2023-11-19,9,0.32,12
2023-11-20,9,0.66,13
2023-11-21,9,0.4,11
2023-11-22,9,0.61,11
2023-11-23,9,0.62,18
2023-11-24,9,0.39,13
2023-11-25,9,0.56,18
2023-11-26,9,0.1,17
2023-11-27,9,0.54,19
2023-11-28,9,0.57,12
2023-11-29,9,0.72,12
2023-11-30,9,0.41,17
2023-12-01,9,0.61,21
2023-12-02,9,0.52,16
2023-12-03,9,0.54,11
2023-12-04,9,0.63,11
2023-12-05,9,0.55,10
2023-12-06,9,0.49,15
2023-12-07,9,0.81,13
2023-12-08,9,0.32,12
2023-12-09,9,0.63,15
2023-12-10,9,0.61,11
2023-12-11,9,0.42,8
2023-12-12,9,0.6,20
2023-12-13,9,0.9,22
2023-12-14,9,0.41,14
2023-12-15,9,0.5,14
2023-12-16,9,0.72,15
2023-12-17,9,0.49,14
2023-12-18,9,0.64,17
2023-12-19,9,0.58,15
2023-12-20,9,0.68,10
2023-12-21,9,0.77,10
2023-12-22,9,0.7,12
2023-12-23,9,0.42,10
2023-12-24,9,0.67,17
2023-12-25,9,0.44,8
2023-12-26,9,0.54,6
2023-12-27,9,0.29,15
2023-12-28,9,0.39,19
2023-12-29,9,0.63,13
2023-12-30,9,0.57,17
2023-12-31,9,0.44,16
2023-01-01,10,0.34,5
2023-01-02,10,0.56,9
2023-01-03,10,0.76,6
2023-01-04,10,0.77,7
2023-01-05,10,0.71,3
2023-01-06,10,0.47,10
2023-01-07,10,0.44,4
2023-01-08,10,0.65,7
2023-01-09,10,0.69,2
2023-01-10,10,0.63,4
2023-01-11,10,0.61,4
2023-01-12,10,0.18,6
2023-01-13,10,0.45,3
2023-01-14,10,0.35,6
2023-01-15,10,0.18,7
2023-01-16,10,0.67,4
2023-01-17,10,0.22,6
2023-01-18,10,0.03,5
2023-01-19,10,0.63,6
2023-01-20,10,0.86,2
2023-01-21,10,0.33,3
2023-01-22,10,0.76,6
2023-01-23,10,0.42,5
2023-01-24,10,0.31,5
2023-01-25,10,0.62,3
2023-01-26,10,0.31,5
2023-01-27,10,0.34,8
2023-01-28,10,0.72,5
2023-01-29,10,0.61,7
2023-01-30,10,0.01,7
2023-01-31,10,0.35,8
2023-02-01,10,0.32,5
2023-02-02,10,0.44,2
2023-02-03,10,0.33,7
2023-02-04,10,0.3,10
2023-02-05,10,0.41,7
2023-02-06,10,0.42,6
2023-02-07,10,0.68,7
2023-02-08,10,0.42,4
2023-02-09,10,0.56,4
2023-02-10,10,0.52,2
2023-02-11,10,0.48,5
2023-02-12,10,0.62,9
2023-02-13,10,0.5,6
2023-02-14,10,0.34,7
2023-02-15,10,0.36,9
2023-02-16,10,0.55,7
2023-02-17,10,0.35,2
2023-02-18,10,0.51,4
2023-02-19,10,0.54,4
2023-02-20,10,0.36,3
2023-02-21,10,0.47,3
2023-02-22,10,0.65,8
2023-02-23,10,0.56,4
2023-02-24,10,0.42,6
2023-02-25,10,0.51,4
2023-02-26,10,0.69,6
2023-02-27,10,0.19,2
2023-02-28,10,0.66,8
2023-03-01,10,0.52,5
2023-03-02,10,0.53,1
2023-03-03,10,0.44,9
2023-03-04,10,0.62,3
2023-03-05,10,0.81,6
2023-03-06,10,0.91,5
2023-03-07,10,0.49,4
2023-03-08,10,0.3,5
2023-03-09,10,0.35,7
2023-03-10,10,0.92,5
2023-03-11,10,0.6,8
2023-03-12,10,0.17,4
2023-03-13,10,0.53,3
2023-03-14,10,0.47,1
2023-03-15,10,0.33,6
2023-03-16,10,0.89,6
2023-03-17,10,0.38,6
2023-03-18,10,0.61,6
2023-03-19,10,0.5,6
2023-03-20,10,0.64,11
2023-03-21,10,0.45,2
2023-03-22,10,0.48,10
2023-03-23,10,0.53,6
2023-03-24,10,0.52,11
2023-03-25,10,0.61,5
2023-03-26,10,0.65,10
2023-03-27,10,0.59,3
2023-03-28,10,0.55,15
2023-03-29,10,0.51,2
2023-03-30,10,0.55,7
2023-03-31,10,0.23,5
2023-04-01,10,0.76,7
2023-04-02,10,0.31,11
2023-04-03,10,0.5,1
2023-04-04,10,0.32,11
2023-04-05,10,0.63,4
2023-04-06,10,0.62,4
2023-04-07,10,0.35,6
2023-04-08,10,0.12,4
2023-04-09,10,0.32,4
2023-04-10,10,0.22,5
2023-04-11,10,0.64,4
2023-04-12,10,0.61,3
2023-04-13,10,0.22,6
2023-04-14,10,0.34,3
2023-04-15,10,0.21,9
2023-04-16,10,0.78,6
2023-04-17,10,0.49,7
2023-04-18,10,0.73,6
2023-04-19,10,0.25,7
2023-04-20,10,0.39,4
2023-04-21,10,0.51,8
2023-04-22,10,0.78,4
2023-04-23,10,0.22,4
2023-04-24,10,0.63,3
2023-04-25,10,0.51,4
2023-04-26,10,0.45,6
2023-04-27,10,0.17,8
2023-04-28,10,0.29,4
2023-04-29,10,0.57,10
2023-04-30,10,0.35,7
2023-05-01,10,0.17,10
2023-05-02,10,0.16,7
2023-05-03,10,0.48,10
2023-05-04,10,0.48,3
2023-05-05,10,0.49,8
2023-05-06,10,0.66,5
2023-05-07,10,0.26,4
2023-05-08,10,0.46,7
2023-05-09,10,0.31,5
2023-05-10,10,0.32,7
2023-05-11,10,0.47,9
2023-05-12,10,0.42,5
2023-05-13,10,0.62,8
2023-05-14,10,0.34,3
2023-05-15,10,0.55,5
2023-05-16,10,0.46,5
2023-05-17,10,0.45,6
2023-05-18,10,0.72,7
2023-05-19,10,0.9,10
2023-05-20,10,0.06,6
2023-05-21,10,0.81,5
2023-05-22,10,0.75,4
2023-05-23,10,0.24,8
2023-05-24,10,0.34,5
2023-05-25,10,0.4,9
2023-05-26,10,0.48,8
2023-05-27,10,0.55,6
2023-05-28,10,0.0,5
2023-05-29,10,0.42,5
2023-05-30,10,0.38,6
2023-05-31,10,0.63,2
2023-06-01,10,0.45,8
2023-06-02,10,0.52,8
2023-06-03,10,0.23,9
2023-06-04,10,0.7,23
2023-06-05,10,0.38,25
2023-06-06,10,0.39,20
2023-06-07,10,0.32,3
2023-06-08,10,0.42,26
2023-06-09,10,0.95,2
2023-06-10,10,0.32,2
2023-06-11,10,0.5,5
2023-06-12,10,0.61,37
2023-06-13,10,0.42,36
2023-06-14,10,0.47,23
2023-06-15,10,1.01,7
2023-06-16,10,0.02,17
2023-06-17,10,0.0,19
2023-06-18,10,0.4,9
2023-06-19,10,0.22,27
2023-06-20,10,0.36,3
2023-06-21,10,0.36,6
2023-06-22,10,0.64,9
2023-06-23,10,0.79,8
2023-06-24,10,0.29,5
2023-06-25,10,1.01,6
2023-06-26,10,0.31,20
2023-06-27,10,0.22,2
2023-06-28,10,0.63,30
2023-06-29,10,0.61,20
2023-06-30,10,0.48,28
2023-07-01,10,0.67,31
2023-07-02,10,0.65,5
2023-07-03,10,0.36,27
2023-07-04,10,0.51,7
2023-07-05,10,0.63,3
2023-07-06,10,0.63,30
2023-07-07,10,0.52,9
2023-07-08,10,0.34,5
2023-07-09,10,0.18,25
2023-07-10,10,0.73,11
2023-07-11,10,0.48,5
2023-07-12,10,0.51,26
2023-07-13,10,0.51,33
2023-07-14,10,0.64,32
2023-07-15,10,0.13,4
2023-07-16,10,0.39,34
2023-07-17,10,0.21,27
2023-07-18,10,0.62,19
2023-07-19,10,0.62,4
2023-07-20,10,0.21,12
2023-07-21,10,0.8,4
2023-07-22,10,0.49,10
2023-07-23,10,0.25,8
2023-07-24,10,0.43,28
2023-07-25,10,0.35,20
2023-07-26,10,0.22,6
2023-07-27,10,0.09,2
2023-07-28,10,0.78,4
2023-07-29,10,0.55,7
2023-07-30,10,0.43,7
2023-07-31,10,0.36,37
2023-08-01,10,0.25,26
2023-08-02,10,0.59,9
2023-08-03,10,0.37,3
2023-08-04,10,0.3,28
2023-08-05,10,0.47,30
2023-08-06,10,0.17,19
2023-08-07,10,0.79,6
2023-08-08,10,0.39,29
2023-08-09,10,0.35,23
2023-08-10,10,0.15,24
2023-08-11,10,0.74,7
2023-08-12,10,0.36,18
2023-08-13,10,0.48,7
2023-08-14,10,0.59,26
2023-08-15,10,0.35,31
2023-08-16,10,0.12,24
2023-08-17,10,0.39,13
2023-08-18,10,0.27,7
2023-08-19,10,0.44,23
2023-08-20,10,0.57,5
2023-08-21,10,0.26,3
2023-08-22,10,0.56,8
2023-08-23,10,0.83,4
2023-08-24,10,0.73,4
2023-08-25,10,0.48,4
2023-08-26,10,0.81,5
2023-08-27,10,0.26,6
2023-08-28,10,0.24,3
2023-08-29,10,0.45,27
2023-08-30,10,0.45,31
2023-08-31,10,0.56,12
2023-09-01,10,0.23,25
2023-09-02,10,0.22,10
2023-09-03,10,0.33,24
2023-09-04,10,0.42,12
2023-09-05,10,0.32,26
2023-09-06,10,0.6,25
2023-09-07,10,0.02,20
2023-09-08,10,0.61,4
2023-09-09,10,0.19,36
2023-09-10,10,0.14,19
2023-09-11,10,0.39,28
2023-09-12,10,0.64,8
2023-09-13,10,0.28,21
2023-09-14,10,0.69,23
2023-09-15,10,0.19,4
2023-09-16,10,0.34,2
2023-09-17,10,0.19,24
2023-09-18,10,0.53,3
2023-09-19,10,0.29,3
2023-09-20,10,0.39,7
2023-09-21,10,0.52,31
2023-09-22,10,0.48,2
2023-09-23,10,0.44,27
2023-09-24,10,0.51,33
2023-09-25,10,0.39,5
2023-09-26,10,0.73,4
2023-09-27,10,0.43,4
2023-09-28,10,0.4,5
2023-09-29,10,0.88,6
2023-09-30,10,0.62,21
2023-10-01,10,0.48,5
2023-10-02,10,0.89,4
2023-10-03,10,0.37,5
2023-10-04,10,0.91,6
2023-10-05,10,0.36,4
2023-10-06,10,0.66,3
2023-10-07,10,0.4,1
2023-10-08,10,0.56,5
2023-10-09,10,0.56,3
2023-10-10,10,0.58,6
2023-10-11,10,0.32,9
2023-10-12,10,0.45,4
2023-10-13,10,0.35,3
2023-10-14,10,0.16,8
2023-10-15,10,0.47,7
2023-10-16,10,0.4,6
2023-10-17,10,0.62,6
2023-10-18,10,0.29,5
2023-10-19,10,0.55,5
2023-10-20,10,0.34,8
2023-10-21,10,0.73,9
2023-10-22,10,0.38,9
2023-10-23,10,0.68,5
2023-10-24,10,0.29,4
2023-10-25,10,0.41,7
2023-10-26,10,0.46,4
2023-10-27,10,0.74,5
2023-10-28,10,0.58,6
2023-10-29,10,0.43,4
2023-10-30,10,0.53,9
2023-10-31,10,0.28,5
2023-11-01,10,0.25,6
2023-11-02,10,0.61,7
2023-11-03,10,0.74,6
2023-11-04,10,0.67,7
2023-11-05,10,0.68,6
2023-11-06,10,0.36,0
2023-11-07,10,0.31,5
2023-11-08,10,0.96,8
2023-11-09,10,0.49,5
2023-11-10,10,0.13,2
2023-11-11,10,0.23,4
2023-11-12,10,0.18,6
2023-11-13,10,0.28,6
2023-11-14,10,0.8,5
2023-11-15,10,0.56,2
2023-11-16,10,0.9,5
2023-11-17,10,0.59,6
2023-11-18,10,0.65,7
2023-11-19,10,0.39,7
2023-11-20,10,0.31,5
2023-11-21,10,0.23,7
2023-11-22,10,0.52,3
2023-11-23,10,0.44,9
2023-11-24,10,0.27,6
2023-11-25,10,0.78,7
2023-11-26,10,0.6,5
2023-11-27,10,0.51,3
2023-11-28,10,0.64,3
2023-11-29,10,0.13,4
2023-11-30,10,0.21,3
2023-12-01,10,0.66,4
2023-12-02,10,0.53,6
2023-12-03,10,0.36,7
2023-12-04,10,0.26,8
2023-12-05,10,0.32,7
2023-12-06,10,0.42,8
2023-12-07,10,0.61,6
2023-12-08,10,0.43,3
2023-12-09,10,0.58,4
2023-12-10,10,0.9,2
2023-12-11,10,0.47,13
2023-12-12,10,0.54,6
2023-12-13,10,0.34,2
2023-12-14,10,0.63,6
2023-12-15,10,0.63,9
2023-12-16,10,0.56,8
2023-12-17,10,0.49,10
2023-12-18,10,0.68,4
2023-12-19,10,0.61,4
2023-12-20,10,0.65,11
2023-12-21,10,0.54,8
2023-12-22,10,0.8,4
2023-12-23,10,0.5,5
2023-12-24,10,0.22,7
2023-12-25,10,0.67,10
2023-12-26,10,0.47,8
2023-12-27,10,0.55,5
2023-12-28,10,0.67,5
2023-12-29,10,0.25,4
2023-12-30,10,0.68,7
2023-12-31,10,0.66,3
2023-01-01,11,0.36,20
2023-01-02,11,0.68,16
2023-01-03,11,0.53,16
2023-01-04,11,0.88,16
2023-01-05,11,0.54,17
2023-01-06,11,0.54,18
2023-01-07,11,0.62,15
2023-01-08,11,0.4,12
2023-01-09,11,0.62,18
2023-01-10,11,0.53,17
2023-01-11,11,0.62,19
2023-01-12,11,0.49,17
2023-01-13,11,0.41,17
2023-01-14,11,0.7,21
2023-01-15,11,0.33,23
2023-01-16,11,0.99,21
2023-01-17,11,0.4,16
2023-01-18,11,0.5,27
2023-01-19,11,0.53,14
2023-01-20,11,0.65,15
2023-01-21,11,0.41,11
2023-01-22,11,0.9,19
2023-01-23,11,0.42,15
2023-01-24,11,0.37,18
2023-01-25,11,0.41,17
2023-01-26,11,0.39,10
2023-01-27,11,0.37,17
2023-01-28,11,0.4,18
2023-01-29,11,0.45,14
2023-01-30,11,0.75,18
2023-01-31,11,0.55,19
2023-02-01,11,0.49,23
2023-02-02,11,0.34,17
2023-02-03,11,0.55,11
2023-02-04,11,0.39,20
2023-02-05,11,0.33,18
2023-02-06,11,0.38,13
2023-02-07,11,0.66,23
2023-02-08,11,0.65,17
2023-02-09,11,0.53,17
2023-02-10,11,0.51,26
2023-02-11,11,0.45,17
2023-02-12,11,0.64,24
2023-02-13,11,0.45,14
2023-02-14,11,0.55,20
2023-02-15,11,0.4,17
2023-02-16,11,0.6,19
2023-02-17,11,0.5,14
2023-02-18,11,0.49,12
2023-02-19,11,0.82,8
2023-02-20,11,0.66,17
2023-02-21,11,0.18,23
2023-02-22,11,0.49,14
2023-02-23,11,0.73,17
2023-02-24,11,0.73,19
2023-02-25,11,0.5,13
2023-02-26,11,0.2,12
2023-02-27,11,0.64,25
2023-02-28,11,0.51,14
2023-03-01,11,0.05,23
2023-03-02,11,0.45,17
2023-03-03,11,0.71,16
2023-03-04,11,0.63,21
2023-03-05,11,0.29,14
2023-03-06,11,0.61,20
2023-03-07,11,0.57,21
2023-03-08,11,0.31,14
2023-03-09,11,0.38,18
2023-03-10,11,0.39,17
2023-03-11,11,0.52,17
2023-03-12,11,0.3,23
2023-03-13,11,0.48,20
2023-03-14,11,0.41,14
